caller	callee
str_sub	luaL_optinteger
str_sub	lua_pushlstring
str_sub	lua_tointegerx
str_sub	lua_tolstring
str_sub	tag_error
str_upper	__ctype_toupper_loc@plt
str_upper	__stack_chk_fail@plt
str_upper	luaL_prepbuffsize
str_upper	luaL_pushresult
str_upper	lua_tolstring
str_upper	tag_error
strip_lid_version	strchr@plt
strip_lid_version	strncpy@plt
subexpr	__stack_chk_fail@plt
subexpr	addk
subexpr	body
subexpr	checklimit.part.122
subexpr	constructor
subexpr	llex
subexpr	luaK_code
subexpr	luaK_exp2RK
subexpr	luaK_exp2nextreg
subexpr	luaK_goiffalse
subexpr	luaK_goiftrue
subexpr	luaK_posfix
subexpr	luaK_prefix
subexpr	luaX_next.part.119
subexpr	luaX_syntaxerror
subexpr	subexpr
subexpr	suffixedexp
suffixedexp	__stack_chk_fail@plt
suffixedexp	addk
suffixedexp	check_match
suffixedexp	checknext
suffixedexp	error_expected
suffixedexp	fieldsel
suffixedexp	freeexp.isra.6.part.7
suffixedexp	funcargs
suffixedexp	llex
suffixedexp	luaK_code
suffixedexp	luaK_dischargevars
suffixedexp	luaK_exp2RK
suffixedexp	luaK_exp2anyreg
suffixedexp	luaK_exp2nextreg
suffixedexp	luaK_reserveregs
suffixedexp	luaX_next.part.119
suffixedexp	luaX_syntaxerror
suffixedexp	singlevar
suffixedexp	subexpr
suspend_program	codo_keypressed
suspend_program	codo_readkey
suspend_program	codo_reset_clip
suspend_program	pico8_peek
suspend_program	pico8_poke
suspend_program	reset_splore_animation
suspend_program	save_cdata
suspend_program	set_draw_display
suspend_program	update_gfx_clipping
sweeplist	freeobj
sweeplist	luaD_shrinkstack
sweeplist	luaM_realloc_.constprop.195
sweeplist	sweeplist.constprop.204
sweeplist.constprop.203	freeobj
sweeplist.constprop.203	luaD_shrinkstack
sweeplist.constprop.203	luaM_realloc_.constprop.195
sweeplist.constprop.203	sweeplist.constprop.204
sweeplist.constprop.204	freeobj
sweeplist.constprop.204	luaD_shrinkstack
sweeplist.constprop.204	luaM_realloc_.constprop.195
sweeplist.constprop.204	sweeplist.constprop.204
tab_completion	__sprintf_chk@plt
tab_completion	__stack_chk_fail@plt
tab_completion	__stpcpy_chk@plt
tab_completion	__strcat_chk@plt
tab_completion	codo_find_close
tab_completion	codo_find_first
tab_completion	codo_find_next
tab_completion	codo_split_filename_ex
tab_completion	codo_strcpy
tab_completion	pico_print
tab_completion	pico_print_col
tab_completion	strlen@plt
tab_completion	strncmp@plt
tag_error	typeerror
tconcat	__stack_chk_fail@plt
tconcat	luaL_addvalue
tconcat	luaL_checkinteger
tconcat	luaL_checktype.constprop.173
tconcat	luaL_error
tconcat	luaL_len
tconcat	luaL_optinteger
tconcat	luaL_prepbuffsize
tconcat	luaL_pushresult
tconcat	lua_rawgeti.constprop.175
tconcat	lua_tolstring
tconcat	memcpy@plt
tconcat	tag_error
tcount	luaL_checktype.constprop.173
tcount	luaL_len
tcount	lua_compare
tcount	lua_rawgeti.constprop.175
tcount	spend_cpu
tdefl_compress	memcpy@plt
tdefl_compress	memset@plt
tdefl_compress	mz_adler32
tdefl_compress	tdefl_compress_fast
tdefl_compress	tdefl_compress_normal
tdefl_compress	tdefl_flush_block
tdefl_compress_buffer	tdefl_compress
tdefl_compress_buffer	tdefl_compress_buffer.part.10
tdefl_compress_buffer.part.10	__assert_fail@plt
tdefl_compress_fast	__assert_fail@plt
tdefl_compress_fast	memcpy@plt
tdefl_compress_fast	tdefl_compress_lz_codes
tdefl_compress_fast	tdefl_start_dynamic_block
tdefl_compress_fast	tdefl_start_static_block
tdefl_compress_lz_codes	__assert_fail@plt
tdefl_compress_mem_to_heap	__stack_chk_fail@plt
tdefl_compress_mem_to_heap	free@plt
tdefl_compress_mem_to_heap	malloc@plt
tdefl_compress_mem_to_heap	tdefl_compress
tdefl_compress_mem_to_heap	tdefl_compress_buffer.part.10
tdefl_compress_mem_to_heap	tdefl_init
tdefl_compress_mem_to_mem	__stack_chk_fail@plt
tdefl_compress_mem_to_mem	free@plt
tdefl_compress_mem_to_mem	malloc@plt
tdefl_compress_mem_to_mem	tdefl_compress
tdefl_compress_mem_to_mem	tdefl_compress_buffer.part.10
tdefl_compress_mem_to_mem	tdefl_init
tdefl_compress_mem_to_output	__stack_chk_fail@plt
tdefl_compress_mem_to_output	free@plt
tdefl_compress_mem_to_output	malloc@plt
tdefl_compress_mem_to_output	tdefl_compress
tdefl_compress_mem_to_output	tdefl_compress_buffer.part.10
tdefl_compress_mem_to_output	tdefl_init
tdefl_compress_normal	__assert_fail@plt
tdefl_compress_normal	memcpy@plt
tdefl_compress_normal	tdefl_compress_lz_codes
tdefl_compress_normal	tdefl_start_dynamic_block
tdefl_compress_normal	tdefl_start_static_block
tdefl_flush_block	__assert_fail@plt
tdefl_flush_block	memcpy@plt
tdefl_flush_block	tdefl_compress_lz_codes
tdefl_flush_block	tdefl_start_dynamic_block
tdefl_flush_block	tdefl_start_static_block
tdefl_init	memset@plt
tdefl_optimize_huffman_table.constprop.29	__stack_chk_fail@plt
tdefl_optimize_huffman_table.constprop.29	tdefl_calculate_minimum_redundancy
tdefl_optimize_huffman_table.constprop.29	tdefl_radix_sort_syms
tdefl_optimize_huffman_table.constprop.30	__stack_chk_fail@plt
tdefl_optimize_huffman_table.constprop.30	tdefl_calculate_minimum_redundancy
tdefl_optimize_huffman_table.constprop.30	tdefl_radix_sort_syms
tdefl_output_buffer_putter	memcpy@plt
tdefl_output_buffer_putter	realloc@plt
tdefl_radix_sort_syms	__stack_chk_fail@plt
tdefl_start_dynamic_block	__assert_fail@plt
tdefl_start_dynamic_block	__memcpy_chk@plt
tdefl_start_dynamic_block	__stack_chk_fail@plt
tdefl_start_dynamic_block	tdefl_calculate_minimum_redundancy
tdefl_start_dynamic_block	tdefl_optimize_huffman_table.constprop.29
tdefl_start_dynamic_block	tdefl_optimize_huffman_table.constprop.30
tdefl_start_dynamic_block	tdefl_radix_sort_syms
tdefl_start_static_block	tdefl_optimize_huffman_table.constprop.29
tdefl_start_static_block	tdefl_optimize_huffman_table.constprop.30
tdefl_write_image_to_png_file_in_memory	tdefl_write_image_to_png_file_in_memory_ex
tdefl_write_image_to_png_file_in_memory_ex	__stack_chk_fail@plt
tdefl_write_image_to_png_file_in_memory_ex	free@plt
tdefl_write_image_to_png_file_in_memory_ex	malloc@plt
tdefl_write_image_to_png_file_in_memory_ex	memcpy@plt
tdefl_write_image_to_png_file_in_memory_ex	mz_crc32
tdefl_write_image_to_png_file_in_memory_ex	realloc@plt
tdefl_write_image_to_png_file_in_memory_ex	tdefl_compress
tdefl_write_image_to_png_file_in_memory_ex	tdefl_compress_buffer.part.10
tdefl_write_image_to_png_file_in_memory_ex	tdefl_compress_fast
tdefl_write_image_to_png_file_in_memory_ex	tdefl_compress_normal
tdefl_write_image_to_png_file_in_memory_ex	tdefl_flush_block
tdefl_write_image_to_png_file_in_memory_ex	tdefl_init
tdel	index2addr
tdel	luaL_checktype.constprop.173
tdel	luaL_len
tdel	lua_compare
tdel	lua_rawgeti.constprop.175
tdel	lua_rawseti.constprop.172
tdel	spend_cpu
test_strstr	codo_strcasestr
test_then_block	__stack_chk_fail@plt
test_then_block	checknext
test_then_block	gotostat
test_then_block	leaveblock
test_then_block	luaK_concat.part.108
test_then_block	luaK_goiffalse
test_then_block	luaK_goiftrue
test_then_block	luaK_jump
test_then_block	luaX_next.part.119
test_then_block	statement
test_then_block	statlist
test_then_block	subexpr
testnext.part.120	llex
timer_end	__stack_chk_fail@plt
timer_end	clock_gettime@plt
tinfl_decompress	__assert_fail@plt
tinfl_decompress	__stack_chk_fail@plt
tinfl_decompress	memcpy@plt
tinfl_decompress	memset@plt
tinfl_decompress_mem_to_callback	__stack_chk_fail@plt
tinfl_decompress_mem_to_callback	free@plt
tinfl_decompress_mem_to_callback	malloc@plt
tinfl_decompress_mem_to_callback	tinfl_decompress
tinfl_decompress_mem_to_heap	__stack_chk_fail@plt
tinfl_decompress_mem_to_heap	free@plt
tinfl_decompress_mem_to_heap	realloc@plt
tinfl_decompress_mem_to_heap	tinfl_decompress
tinfl_decompress_mem_to_mem	__stack_chk_fail@plt
tinfl_decompress_mem_to_mem	tinfl_decompress
tinfl_decompressor_alloc	malloc@plt
tinsert	luaL_argerror
tinsert	luaL_checktype.constprop.173
tinsert	luaL_len
tinsert	lua_rawgeti.constprop.175
tinsert	lua_rawseti.constprop.172
tinsert	lua_settop
tinsert	lua_tonumberx
tinsert	spend_cpu
toggle_block_comment	codo_backup_ctext
toggle_block_comment	codo_backup_ctext_if_editing_newline
toggle_block_comment	ctext_insert_text_ex
toggle_block_comment	strlen@plt
toggle_mute	codo_get_time
toggle_mute	codo_strcpy
traverseephemeron	reallymarkobject
tremove	luaL_checktype.constprop.173
tremove	luaL_len
tremove	luaL_optinteger
tremove	lua_rawgeti.constprop.175
tremove	lua_rawseti.constprop.172
tremove	lua_tonumberx
tremove	spend_cpu
trim_trailing_space	strlen@plt
typeerror	index2addr
typeerror	luaL_argerror
typeerror	lua_pushfstring
ucvector_push_back	codo_realloc
ucvector_resize.part.7	codo_realloc
uivector_push_back	codo_realloc
unpack	luaL_checkinteger
unpack	luaL_checktype.constprop.173
unpack	luaL_error
unpack	luaL_len
unpack	luaL_optinteger
unpack	lua_checkstack
unpack	lua_rawgeti.constprop.175
unpack	spend_cpu
unroll	luaV_execute
unroll	luaV_finishOp
unsaved_changes_confirmation	__stack_chk_fail@plt
unsaved_changes_confirmation	hash_cart.part.1
unsaved_changes_confirmation	merge_code_from_tabs
unsaved_changes_confirmation	pico_print
unsaved_changes_confirmation	pico_print_col
unsaved_changes_confirmation	strcmp@plt
update_audio_moment_cache	codo_get_pico8_mixer_state
update_audio_moment_cache	codo_get_time
update_bios_program	__sprintf_chk@plt
update_bios_program	__stack_chk_fail@plt
update_bios_program	blit_pico8_back_page_to_pico8_screen
update_bios_program	codo_draw_text_ex
update_bios_program	pico_print_col
update_bios_program	set_view
update_buttons	pico8_peek
update_buttons	read_buttons
update_emergency_paused_menu	block_buttons
update_emergency_paused_menu	build_paused_menu
update_emergency_paused_menu	codo_get_time
update_emergency_paused_menu	player_button
update_emergency_paused_menu	player_key
update_frame_rate	codo_get_fps
update_frame_rate	codo_get_time
update_frame_rate	codo_is_app_active
update_frame_rate	memmove@plt
update_gfx_clipping	codo_reset_clip
update_list_favourites	strcmp@plt
update_load_download	__sprintf_chk@plt
update_load_download	__stack_chk_fail@plt
update_load_download	cancel_download
update_load_download	check_cart_update_nfo
update_load_download	codo_copy_file
update_load_download	codo_destroy_stable
update_load_download	codo_get_key_state
update_load_download	codo_get_time
update_load_download	codo_load_stable_config
update_load_download	codo_strcpy
update_load_download	codo_sts
update_load_download	download_bbs_cart
update_load_download	get_bbs_cart_filename
update_load_download	get_lid_from_filename
update_load_download	load_pico8_cart_png
update_load_download	load_working_cart
update_load_download	pico_print_2
update_load_download	pico_print_col
update_load_download	prepare_loaded_cart
update_load_download	run_chain_cancel_pending
update_load_download	run_chain_confirm_pending
update_load_download	sanitise_title_string
update_load_download	set_running_item_from_nfo
update_load_download	strlen@plt
update_load_download	strstr@plt
update_mix_channel	codo_get_time
update_mix_channel	codo_memset
update_mix_channel	memcpy@plt
update_mix_channel	mix_sfx_channel
update_mix_channel	mix_sfx_tick
update_paused_menu	block_buttons
update_paused_menu	build_paused_menu
update_paused_menu	pico8_peek
update_paused_menu	pico8_poke
update_periodic_backups	__stack_chk_fail@plt
update_periodic_backups	codo_get_any_key_down
update_periodic_backups	codo_get_mouse
update_periodic_backups	codo_get_time
update_periodic_backups	save_backup
update_reset_glitch	codo_random
update_reset_glitch	pico8_memcpy
update_reset_glitch	pico8_memset
update_reset_glitch	pico8_peek
update_reset_glitch	pico8_poke
update_splore_download	codo_copy_file
update_splore_download	codo_destroy_thread
update_splore_download	codo_get_time
update_splore_download	codo_strcasestr
update_splore_download	load_pico8_cart_png
update_splore_download	populate_splore_list_from_png_file
update_splore_download	prepare_loaded_cart
update_splore_download	show_message
update_splore_download	strstr@plt
update_window_title	__sprintf_chk@plt
update_window_title	__stack_chk_fail@plt
update_window_title	codo_set_window_title
update_window_title	codo_split_filename_ex
update_window_title	codo_strcpy
update_window_title	convert_glyphs_to_escaped_ex
update_window_title	is_bbs_cart_file
vhand_brush	codo_rectfill
vhand_brush	show_message_hover
vhand_button	codo_draw_sprite
vhand_button	codo_get_key_state
vhand_button	cpod_get_item
vhand_button	set_current_sfx
vhand_button	show_message_2
vhand_channel_fx_radio	codo_blit
vhand_channel_fx_radio	codo_draw_sprite
vhand_channel_fx_radio	codo_rectfill
vhand_channel_fx_slider	codo_draw_text_ex
vhand_channel_fx_slider	codo_push_undo_state
vhand_channel_fx_slider	codo_rectfill
vhand_channel_fx_slider	create_undo_sfx64_state
vhand_channel_fx_slider	strlen@plt
vhand_code_tab	__sprintf_chk@plt
vhand_code_tab	codo_draw_text_ex
vhand_code_tab	codo_line
vhand_code_tab	codo_putpixel
vhand_code_tab	codo_rectfill
vhand_code_tab	codo_strcpy
vhand_code_tab	count_tokens
vhand_code_tab	show_message
vhand_code_tab	strlen@plt
vhand_ctextfield	calculate_skip_steps
vhand_ctextfield	codo_backup_ctext
vhand_ctextfield	codo_backup_ctext_if_editing_newline
vhand_ctextfield	codo_create_buffer
vhand_ctextfield	codo_free
vhand_ctextfield	codo_fwrite
vhand_ctextfield	codo_fwrite_int32
vhand_ctextfield	codo_get_clipboard_text
vhand_ctextfield	codo_get_ctextfield_pos_for_cursor
vhand_ctextfield	codo_get_key_state
vhand_ctextfield	codo_get_time
vhand_ctextfield	codo_gui_set_keyboard_focus
vhand_ctextfield	codo_has_clipboard_text
vhand_ctextfield	codo_malloc
vhand_ctextfield	codo_memset
vhand_ctextfield	codo_push_undo_state
vhand_ctextfield	codo_redo
vhand_ctextfield	codo_reset_clip
vhand_ctextfield	codo_set_clip
vhand_ctextfield	codo_set_clipboard_text
vhand_ctextfield	codo_undo
vhand_ctextfield	convert_escaped_to_glyphs_ex
vhand_ctextfield	convert_glyphs_to_escaped_ex
vhand_ctextfield	ctext_bound_scrolling_to_cursor
vhand_ctextfield	ctext_duplicate_line
vhand_ctextfield	ctext_insert_character
vhand_ctextfield	ctext_insert_text_ex
vhand_ctextfield	ctext_move_line
vhand_ctextfield	ctext_remove_text
vhand_ctextfield	ctext_search_for_line
vhand_ctextfield	ctext_search_for_string.part.2
vhand_ctextfield	ctext_select_from_double_click
vhand_ctextfield	ctextfield_delete_selected
vhand_ctextfield	draw_ctext
vhand_ctextfield	get_line_cpos
vhand_ctextfield	memcpy@plt
vhand_ctextfield	memmove@plt
vhand_ctextfield	restore_undo_ctext_state.isra.0
vhand_ctextfield	start_of_block
vhand_ctextfield	strlen@plt
vhand_ctextfield	strncpy@plt
vhand_ctextfield	strstr@plt
vhand_ctextfield	toggle_block_comment
vhand_ctextfield_pico8	__sprintf_chk@plt
vhand_ctextfield_pico8	__stack_chk_fail@plt
vhand_ctextfield_pico8	__strcpy_chk@plt
vhand_ctextfield_pico8	calloc@plt
vhand_ctextfield_pico8	codo_draw_text_ex
vhand_ctextfield_pico8	codo_get_key_state
vhand_ctextfield_pico8	codo_get_time
vhand_ctextfield_pico8	codo_rectfill
vhand_ctextfield_pico8	count_tokens
vhand_ctextfield_pico8	ctext_state_changed
vhand_ctextfield_pico8	free@plt
vhand_ctextfield_pico8	get_code_percent
vhand_ctextfield_pico8	show_message
vhand_ctextfield_pico8	strcmp@plt
vhand_ctextfield_pico8	strlen@plt
vhand_ctextfield_pico8	strncmp@plt
vhand_ctextfield_pico8	strncpy@plt
vhand_ctextfield_pico8	vhand_ctextfield
vhand_current_sfx_index	__sprintf_chk@plt
vhand_current_sfx_index	codo_draw_text_ex
vhand_current_sprite	__sprintf_chk@plt
vhand_current_sprite	codo_blit
vhand_current_sprite	codo_draw_text_ex
vhand_current_sprite	codo_rectfill
vhand_current_sprite	strlen@plt
vhand_cute_slider	codo_draw_sprite
vhand_data_field	__sprintf_chk@plt
vhand_data_field	__stack_chk_fail@plt
vhand_data_field	codo_draw_text_ex
vhand_data_field	codo_get_key_state
vhand_data_field	codo_push_undo_state
vhand_data_field	codo_rect
vhand_data_field	codo_rectfill
vhand_data_field	codo_strcpy
vhand_data_field	create_undo_sfx64_state
vhand_editor_frame	__sprintf_chk@plt
vhand_editor_frame	codo_draw_text_ex
vhand_editor_frame	codo_get_key_state
vhand_editor_frame	ctext_get_line_number_for_pos
vhand_editor_frame	show_message
vhand_effect_radio	__sprintf_chk@plt
vhand_effect_radio	backup_sfx
vhand_effect_radio	codo_draw_sprite_col
vhand_effect_radio	codo_get_key_state
vhand_effect_radio	codo_push_undo_state
vhand_effect_radio	codo_rectfill
vhand_effect_radio	create_undo_sfx64_state
vhand_effect_radio	show_message_hover
vhand_gfx_bank_button	codo_draw_sprite
vhand_gfx_navigator	codo_blit
vhand_gfx_navigator	codo_get_key_state
vhand_gfx_navigator	codo_rect
vhand_gfx_navigator	codo_rectfill
vhand_gfx_navigator	codo_set_clip
vhand_gfx_navigator_scroll_button	__sprintf_chk@plt
vhand_gfx_navigator_scroll_button	codo_blit
vhand_gfx_navigator_scroll_button	codo_draw_text_ex
vhand_gfx_palette	codo_getpixel
vhand_gfx_palette	codo_rect
vhand_gfx_palette	codo_rectfill
vhand_gfx_palette	codo_stretch_blit
vhand_gfx_palette	show_message_hover
vhand_gfx_spriter	__stack_chk_fail@plt
vhand_gfx_spriter	backup_bmp
vhand_gfx_spriter	codo_blit
vhand_gfx_spriter	codo_clear_bitmap
vhand_gfx_spriter	codo_draw_sprite
vhand_gfx_spriter	codo_floodfill
vhand_gfx_spriter	codo_get_key_state
vhand_gfx_spriter	codo_get_time
vhand_gfx_spriter	codo_getpixel
vhand_gfx_spriter	codo_line
vhand_gfx_spriter	codo_push_undo_state
vhand_gfx_spriter	codo_putpixel
vhand_gfx_spriter	codo_rect
vhand_gfx_spriter	codo_rectfill
vhand_gfx_spriter	codo_reset_clip
vhand_gfx_spriter	codo_set_clip
vhand_gfx_spriter	codo_stretch_blit
vhand_gfx_spriter	create_undo_bmp_state
vhand_gfx_spriter	draw_filloval
vhand_gfx_spriter	draw_line
vhand_gfx_spriter	draw_oval
vhand_gfx_spriter	fcos
vhand_gfx_spriter	fsin
vhand_gfx_spriter	ftan2
vhand_gfx_spriter	get_selected_area
vhand_gfx_spriter	p8_fsqrt
vhand_gfx_spriter	show_message_hover
vhand_gfx_spriter	sync_shared_gfx_to_map
vhand_instrument_mode_radio	codo_draw_sprite
vhand_instrument_radio	__sprintf_chk@plt
vhand_instrument_radio	backup_sfx
vhand_instrument_radio	codo_draw_sprite_col
vhand_instrument_radio	codo_draw_text_ex
vhand_instrument_radio	codo_get_key_state
